case_id,court_venue,judge_id,filing_date,case_complexity,claim_amount_gbp,num_interlocutory_motions,summary_judgment_filed,summary_judgment_granted,disposition_type,disposition_date,days_to_resolution,final_awarded_amount_gbp,settled_at_trial_door,case_status,event_observed
CC-2025-0557,Singapore International Comm.,JUD-09,2025-08-13,Low,54288.76,0,False,False,Settled,2026-03-24,223,11718.68,True,Resolved,1
CC-2025-0158,High Court — KBD (TCC),JUD-05,2025-08-13,Medium,2220841.43,7,False,False,,,321,,,Ongoing,0
CC-2025-0077,Singapore International Comm.,JUD-09,2025-08-13,Medium,1905259.86,3,True,True,Dismissed,2026-01-06,146,0.0,False,Resolved,1
CC-2025-0859,US District Court — S.D.N.Y.,JUD-06,2025-08-13,High,716062.07,10,True,False,,,321,,,Ongoing,0
CC-2025-1122,Dubai International Fin. Centre,JUD-10,2025-08-13,Low,1242811.39,1,False,False,Settled,2026-01-11,151,549875.31,False,Resolved,1
CC-2025-0992,Singapore International Comm.,JUD-09,2025-08-13,Low,490627.91,2,False,False,Dismissed,2026-02-03,174,0.0,False,Resolved,1
CC-2025-0890,High Court — Chancery Division,JUD-03,2025-08-13,High,250418.33,2,False,False,,,321,,,Ongoing,0
CC-2025-0261,High Court — KBD (TCC),JUD-05,2025-08-13,High,205263.26,8,True,False,,,321,,,Ongoing,0
CC-2025-0047,Singapore International Comm.,JUD-09,2025-08-14,Medium,474644.2,0,False,False,Dismissed,2026-03-15,213,0.0,False,Resolved,1
CC-2025-0521,Dubai International Fin. Centre,JUD-10,2025-08-14,High,3935119.55,5,True,False,,,320,,,Ongoing,0
CC-2025-0393,Dubai International Fin. Centre,JUD-10,2025-08-14,Low,129016.99,0,False,False,Settled,2026-01-22,161,21377.63,False,Resolved,1
CC-2025-0300,US District Court — S.D.N.Y.,JUD-06,2025-08-14,Low,639523.89,0,False,False,Settled,2025-12-05,113,430295.25,False,Resolved,1
CC-2025-0954,London Commercial Court,JUD-02,2025-08-15,Low,424679.85,1,False,False,Settled,2026-05-07,265,159893.8,False,Resolved,1
CC-2025-1115,High Court — KBD (TCC),JUD-05,2025-08-15,Low,1141023.66,2,True,True,Dismissed,2026-03-22,219,0.0,False,Resolved,1
CC-2025-0573,High Court — Chancery Division,JUD-04,2025-08-15,Low,513669.24,2,True,False,,,319,,,Ongoing,0
CC-2025-1228,High Court — Chancery Division,JUD-03,2025-08-15,Low,182376.58,2,True,False,Dismissed,2026-03-11,208,0.0,False,Resolved,1
CC-2025-0809,High Court — Chancery Division,JUD-03,2025-08-16,Low,478497.88,0,False,False,Settled,2026-03-23,219,127309.15,False,Resolved,1
CC-2025-0085,High Court — Chancery Division,JUD-04,2025-08-17,Low,148224.23,0,False,False,Dismissed,2025-11-03,78,0.0,False,Resolved,1
CC-2025-0961,High Court — KBD (TCC),JUD-05,2025-08-18,Medium,1788499.34,0,False,False,,,316,,,Ongoing,0
CC-2025-0940,High Court — KBD (TCC),JUD-05,2025-08-18,Low,527129.03,1,False,False,,,316,,,Ongoing,0
CC-2025-0290,High Court — KBD (TCC),JUD-05,2025-08-19,Medium,515457.94,4,False,False,,,315,,,Ongoing,0
CC-2025-0058,US District Court — S.D.N.Y.,JUD-07,2025-08-19,High,831139.08,6,False,False,,,315,,,Ongoing,0
CC-2025-0914,High Court — Chancery Division,JUD-03,2025-08-19,High,327415.45,6,False,False,,,315,,,Ongoing,0
CC-2025-0371,London Commercial Court,JUD-01,2025-08-19,Medium,217612.15,2,True,False,Dismissed,2026-03-02,195,0.0,False,Resolved,1
CC-2025-0735,US District Court — S.D.N.Y.,JUD-06,2025-08-19,Low,835016.48,0,True,False,Settled,2026-04-12,236,505361.3,False,Resolved,1
CC-2025-0143,High Court — KBD (TCC),JUD-05,2025-08-20,High,1872557.17,1,False,False,,,314,,,Ongoing,0
CC-2025-0312,US District Court — S.D.N.Y.,JUD-07,2025-08-20,Low,104296.05,2,False,False,,,314,,,Ongoing,0
CC-2025-1013,High Court — KBD (TCC),JUD-05,2025-08-21,High,420856.37,3,False,False,,,313,,,Ongoing,0
CC-2025-1139,London Commercial Court,JUD-01,2025-08-21,Medium,1139162.46,5,True,False,,,313,,,Ongoing,0
CC-2025-0835,US District Court — S.D.N.Y.,JUD-07,2025-08-21,Low,761696.63,0,False,False,,,313,,,Ongoing,0
CC-2025-0804,US District Court — S.D.N.Y.,JUD-06,2025-08-21,Medium,698335.04,2,True,False,,,313,,,Ongoing,0
CC-2025-0919,High Court — Chancery Division,JUD-04,2025-08-22,Medium,119343.38,1,False,False,Settled,2026-06-30,312,54672.39,False,Resolved,1
CC-2025-1161,US District Court — S.D.N.Y.,JUD-06,2025-08-22,Low,183919.04,0,True,False,Dismissed,2026-01-22,153,0.0,False,Resolved,1
CC-2025-1185,Dubai International Fin. Centre,JUD-10,2025-08-22,Medium,379185.99,3,True,False,,,312,,,Ongoing,0
CC-2025-0640,US District Court — S.D.N.Y.,JUD-07,2025-08-24,Low,283412.58,0,False,False,Settled,2026-03-14,202,30260.43,False,Resolved,1
CC-2025-0035,London Commercial Court,JUD-02,2025-08-24,Low,1908303.85,1,True,False,,,310,,,Ongoing,0
CC-2025-0183,Dubai International Fin. Centre,JUD-10,2025-08-24,Medium,971291.45,1,True,False,Settled,2026-06-04,284,862839.77,False,Resolved,1
CC-2025-0526,High Court — Chancery Division,JUD-04,2025-08-24,Medium,564738.98,4,False,False,,,310,,,Ongoing,0
CC-2025-0749,US District Court — S.D.N.Y.,JUD-06,2025-08-24,Medium,149699.67,0,False,False,,,310,,,Ongoing,0
CC-2025-0472,London Commercial Court,JUD-01,2025-08-24,Low,851973.8,3,False,False,,,310,,,Ongoing,0
CC-2025-0568,London Commercial Court,JUD-02,2025-08-25,Low,657625.55,3,True,False,,,309,,,Ongoing,0
CC-2025-0280,High Court — Chancery Division,JUD-04,2025-08-25,Medium,88197.98,3,False,False,,,309,,,Ongoing,0
CC-2025-0095,London Commercial Court,JUD-01,2025-08-25,High,781057.32,4,True,False,,,309,,,Ongoing,0
CC-2025-1218,London Commercial Court,JUD-01,2025-08-26,Medium,663266.0,4,False,False,,,308,,,Ongoing,0
CC-2025-1178,US District Court — N.D. Cal.,JUD-08,2025-08-26,Medium,903866.39,2,False,False,,,308,,,Ongoing,0
CC-2025-0196,London Commercial Court,JUD-01,2025-08-27,Low,8326104.62,2,False,False,,,307,,,Ongoing,0
CC-2025-0869,High Court — Chancery Division,JUD-03,2025-08-27,Low,956243.5,1,True,False,,,307,,,Ongoing,0
CC-2025-0550,Dubai International Fin. Centre,JUD-10,2025-08-28,Low,142808.47,1,False,False,Dismissed,2026-02-22,178,0.0,False,Resolved,1
CC-2025-0418,High Court — KBD (TCC),JUD-05,2025-08-28,High,119349.38,5,True,False,,,306,,,Ongoing,0
CC-2025-0041,London Commercial Court,JUD-02,2025-08-28,Low,1003718.82,2,True,False,Settled,2026-03-02,186,317765.52,False,Resolved,1
CC-2025-0296,London Commercial Court,JUD-02,2025-08-28,Low,6422801.43,3,True,True,Dismissed,2026-05-20,265,0.0,False,Resolved,1
CC-2025-0467,London Commercial Court,JUD-02,2025-08-29,High,267936.6,2,False,False,,,305,,,Ongoing,0
CC-2025-0953,High Court — Chancery Division,JUD-04,2025-08-29,High,146722.34,4,False,False,,,305,,,Ongoing,0
CC-2025-0924,London Commercial Court,JUD-01,2025-08-29,Low,72767.36,1,False,False,Dismissed,2025-11-27,90,0.0,False,Resolved,1
CC-2025-0730,US District Court — S.D.N.Y.,JUD-07,2025-08-31,Low,1322303.56,0,False,False,,,303,,,Ongoing,0
CC-2025-0628,High Court — KBD (TCC),JUD-05,2025-08-31,Medium,939402.88,2,False,False,,,303,,,Ongoing,0
CC-2025-0362,High Court — Chancery Division,JUD-03,2025-09-01,Medium,629741.85,4,True,True,,,302,,,Ongoing,0
CC-2025-1077,High Court — KBD (TCC),JUD-05,2025-09-01,Low,1372848.87,2,True,False,Settled,2026-06-10,282,684767.74,False,Resolved,1
CC-2025-0958,High Court — Chancery Division,JUD-04,2025-09-01,Medium,196864.15,1,True,False,Dismissed,2026-04-24,235,0.0,False,Resolved,1
CC-2025-0615,Dubai International Fin. Centre,JUD-10,2025-09-01,Medium,1144946.74,2,False,False,,,302,,,Ongoing,0
CC-2025-0380,London Commercial Court,JUD-01,2025-09-02,Low,179613.73,2,False,False,Dismissed,2026-01-10,130,0.0,False,Resolved,1
CC-2025-0957,London Commercial Court,JUD-02,2025-09-03,Medium,875790.51,0,False,False,,,300,,,Ongoing,0
CC-2025-0285,London Commercial Court,JUD-02,2025-09-03,Low,413051.77,3,True,False,,,300,,,Ongoing,0
CC-2025-0997,London Commercial Court,JUD-01,2025-09-04,Medium,243885.51,2,False,False,Settled,2026-06-05,274,67559.78,False,Resolved,1
CC-2025-0475,London Commercial Court,JUD-01,2025-09-04,Medium,191734.78,2,False,False,Settled,2026-06-27,296,75931.78,False,Resolved,1
CC-2025-1194,Dubai International Fin. Centre,JUD-10,2025-09-04,Low,50508.48,0,True,True,Settled,2025-12-17,104,20470.87,False,Resolved,1
CC-2025-0755,US District Court — S.D.N.Y.,JUD-07,2025-09-04,Medium,1696440.12,6,False,False,,,299,,,Ongoing,0
CC-2025-0698,High Court — Chancery Division,JUD-03,2025-09-04,Low,182233.68,1,False,False,,,299,,,Ongoing,0
CC-2025-0524,Dubai International Fin. Centre,JUD-10,2025-09-04,Medium,52834.95,3,False,False,Dismissed,2026-06-03,272,0.0,False,Resolved,1
CC-2025-0569,US District Court — S.D.N.Y.,JUD-07,2025-09-04,Low,245912.29,0,True,False,Dismissed,2026-02-22,171,0.0,False,Resolved,1
CC-2025-0575,US District Court — N.D. Cal.,JUD-08,2025-09-05,Medium,454588.72,1,True,False,,,298,,,Ongoing,0
CC-2025-0441,US District Court — N.D. Cal.,JUD-08,2025-09-05,Low,181543.02,1,False,False,,,298,,,Ongoing,0
CC-2025-0928,US District Court — S.D.N.Y.,JUD-06,2025-09-05,Medium,547974.73,6,False,False,Dismissed,2026-04-11,218,0.0,False,Resolved,1
CC-2025-0317,High Court — Chancery Division,JUD-03,2025-09-05,Low,339485.45,1,False,False,Settled,2026-05-12,249,139888.41,False,Resolved,1
CC-2025-0237,High Court — KBD (TCC),JUD-05,2025-09-06,High,433962.93,2,False,False,,,297,,,Ongoing,0
CC-2025-0796,High Court — KBD (TCC),JUD-05,2025-09-06,Low,837817.42,1,True,False,,,297,,,Ongoing,0
CC-2025-1058,High Court — Chancery Division,JUD-04,2025-09-06,Medium,2005759.51,8,False,False,,,297,,,Ongoing,0
CC-2025-0671,High Court — Chancery Division,JUD-04,2025-09-06,Medium,163558.48,5,False,False,,,297,,,Ongoing,0
CC-2025-1109,US District Court — N.D. Cal.,JUD-08,2025-09-07,Low,230857.14,0,False,False,Dismissed,2026-03-04,178,0.0,False,Resolved,1
CC-2025-0872,US District Court — N.D. Cal.,JUD-08,2025-09-07,Low,1304829.7,3,False,False,,,296,,,Ongoing,0
CC-2025-0613,US District Court — N.D. Cal.,JUD-08,2025-09-07,Medium,60517.73,0,False,False,,,296,,,Ongoing,0
CC-2025-0661,High Court — KBD (TCC),JUD-05,2025-09-07,Low,170392.33,0,True,False,,,296,,,Ongoing,0
CC-2025-0287,Singapore International Comm.,JUD-09,2025-09-07,Medium,546652.24,5,False,False,,,296,,,Ongoing,0
CC-2025-0282,US District Court — S.D.N.Y.,JUD-06,2025-09-07,Medium,320827.78,3,False,False,,,296,,,Ongoing,0
CC-2025-0442,High Court — Chancery Division,JUD-04,2025-09-08,High,526842.99,5,False,False,,,295,,,Ongoing,0
CC-2025-0435,US District Court — N.D. Cal.,JUD-08,2025-09-08,Low,4012738.65,1,True,False,Settled,2026-06-15,280,496325.26,False,Resolved,1
CC-2025-0400,Dubai International Fin. Centre,JUD-10,2025-09-08,Medium,656097.87,4,False,False,Dismissed,2026-06-02,267,0.0,False,Resolved,1
CC-2025-0174,London Commercial Court,JUD-02,2025-09-08,Medium,78243.72,4,False,False,,,295,,,Ongoing,0
CC-2025-0785,US District Court — S.D.N.Y.,JUD-06,2025-09-09,Medium,103241.39,5,False,False,,,294,,,Ongoing,0
CC-2025-0307,US District Court — N.D. Cal.,JUD-08,2025-09-10,Medium,254028.67,0,False,False,Settled,2026-05-05,237,12772.12,False,Resolved,1
CC-2025-1056,London Commercial Court,JUD-01,2025-09-10,High,399499.74,4,True,True,,,293,,,Ongoing,0
CC-2025-0309,London Commercial Court,JUD-02,2025-09-10,Medium,147306.08,1,False,False,,,293,,,Ongoing,0
CC-2025-0157,US District Court — S.D.N.Y.,JUD-06,2025-09-10,Low,2753818.77,0,False,False,Dismissed,2026-04-02,204,0.0,False,Resolved,1
CC-2025-0194,Singapore International Comm.,JUD-09,2025-09-10,Low,723183.87,3,False,False,,,293,,,Ongoing,0
CC-2025-0999,High Court — Chancery Division,JUD-04,2025-09-11,Medium,134150.12,2,True,False,,,292,,,Ongoing,0
CC-2025-0027,London Commercial Court,JUD-01,2025-09-11,Low,644529.75,0,False,False,,,292,,,Ongoing,0
CC-2025-0600,High Court — KBD (TCC),JUD-05,2025-09-11,Medium,90906.89,2,False,False,,,292,,,Ongoing,0
CC-2025-0718,Singapore International Comm.,JUD-09,2025-09-12,High,185110.04,1,False,False,,,291,,,Ongoing,0
CC-2025-0544,US District Court — N.D. Cal.,JUD-08,2025-09-13,Low,188284.48,0,False,False,Settled,2026-02-17,157,110504.8,False,Resolved,1
CC-2025-0531,London Commercial Court,JUD-02,2025-09-13,Medium,1359267.31,6,True,False,,,290,,,Ongoing,0
CC-2025-1022,US District Court — N.D. Cal.,JUD-08,2025-09-13,Low,298998.6,3,True,False,,,290,,,Ongoing,0
CC-2025-0607,US District Court — S.D.N.Y.,JUD-07,2025-09-13,Low,430861.63,0,True,True,Dismissed,2026-02-19,159,0.0,False,Resolved,1
CC-2025-0346,US District Court — S.D.N.Y.,JUD-07,2025-09-13,Medium,754711.45,1,False,False,,,290,,,Ongoing,0
CC-2025-0447,High Court — KBD (TCC),JUD-05,2025-09-13,Low,281107.47,1,False,False,,,290,,,Ongoing,0
CC-2025-0379,US District Court — N.D. Cal.,JUD-08,2025-09-14,Medium,1600573.96,3,False,False,,,289,,,Ongoing,0
CC-2025-1094,London Commercial Court,JUD-01,2025-09-14,Medium,1008243.44,3,False,False,,,289,,,Ongoing,0
CC-2025-0955,Dubai International Fin. Centre,JUD-10,2025-09-15,Medium,826464.25,2,False,False,,,288,,,Ongoing,0
CC-2025-0355,US District Court — S.D.N.Y.,JUD-06,2025-09-15,High,460027.42,3,True,False,,,288,,,Ongoing,0
CC-2025-0412,London Commercial Court,JUD-01,2025-09-16,Medium,341928.21,3,False,False,,,287,,,Ongoing,0
CC-2025-0987,High Court — KBD (TCC),JUD-05,2025-09-16,Medium,2652722.4,2,True,False,,,287,,,Ongoing,0
CC-2025-1092,London Commercial Court,JUD-02,2025-09-16,Low,164743.61,0,False,False,Settled,2026-06-20,277,44720.91,False,Resolved,1
CC-2025-1026,High Court — KBD (TCC),JUD-05,2025-09-16,High,276269.49,1,False,False,,,287,,,Ongoing,0
CC-2025-1165,US District Court — S.D.N.Y.,JUD-06,2025-09-16,Low,52040.96,1,False,False,Dismissed,2026-01-24,130,0.0,False,Resolved,1
CC-2025-0713,Dubai International Fin. Centre,JUD-10,2025-09-16,Medium,477407.95,1,False,False,,,287,,,Ongoing,0
CC-2025-0798,London Commercial Court,JUD-01,2025-09-17,High,2296671.82,1,False,False,,,286,,,Ongoing,0
CC-2025-0660,US District Court — S.D.N.Y.,JUD-06,2025-09-18,Medium,327480.83,3,True,False,,,285,,,Ongoing,0
CC-2025-0845,High Court — Chancery Division,JUD-03,2025-09-18,Medium,960452.5,1,True,False,,,285,,,Ongoing,0
CC-2025-1147,High Court — Chancery Division,JUD-03,2025-09-18,Medium,188310.9,3,False,False,,,285,,,Ongoing,0
CC-2025-0641,London Commercial Court,JUD-01,2025-09-18,High,515797.57,4,False,False,,,285,,,Ongoing,0
CC-2025-1152,High Court — KBD (TCC),JUD-05,2025-09-19,Low,417400.38,1,True,False,,,284,,,Ongoing,0
CC-2025-0571,London Commercial Court,JUD-02,2025-09-19,Low,452535.93,2,True,False,,,284,,,Ongoing,0
CC-2025-0373,US District Court — S.D.N.Y.,JUD-06,2025-09-19,Low,2230795.38,1,False,False,,,284,,,Ongoing,0
CC-2025-1238,London Commercial Court,JUD-02,2025-09-20,Medium,232132.8,2,True,False,,,283,,,Ongoing,0
CC-2025-0680,High Court — KBD (TCC),JUD-05,2025-09-20,Low,314379.88,0,False,False,,,283,,,Ongoing,0
CC-2025-0770,High Court — Chancery Division,JUD-04,2025-09-20,Medium,1114826.15,2,True,False,,,283,,,Ongoing,0
CC-2025-0366,Dubai International Fin. Centre,JUD-10,2025-09-21,Low,198210.82,0,False,False,Settled,2026-05-04,225,21449.46,False,Resolved,1
CC-2025-0050,London Commercial Court,JUD-01,2025-09-21,Low,195735.29,0,False,False,,,282,,,Ongoing,0
CC-2025-0795,High Court — KBD (TCC),JUD-05,2025-09-21,Low,474461.01,1,True,True,Dismissed,2026-04-26,217,0.0,False,Resolved,1
CC-2025-0828,US District Court — S.D.N.Y.,JUD-07,2025-09-21,Low,917100.27,0,False,False,Dismissed,2026-02-19,151,0.0,False,Resolved,1
CC-2025-0543,High Court — KBD (TCC),JUD-05,2025-09-21,Medium,80524.33,1,False,False,,,282,,,Ongoing,0
CC-2025-0819,High Court — KBD (TCC),JUD-05,2025-09-22,Medium,245364.92,2,True,False,,,281,,,Ongoing,0
CC-2025-0007,High Court — KBD (TCC),JUD-05,2025-09-22,Low,567051.69,2,False,False,,,281,,,Ongoing,0
CC-2025-0773,US District Court — N.D. Cal.,JUD-08,2025-09-22,Medium,998733.43,3,True,False,,,281,,,Ongoing,0
CC-2025-0624,US District Court — S.D.N.Y.,JUD-06,2025-09-22,Medium,96910.02,1,False,False,Settled,2026-05-08,228,54553.18,False,Resolved,1
CC-2025-1045,High Court — Chancery Division,JUD-04,2025-09-22,Medium,1995128.19,1,True,True,,,281,,,Ongoing,0
CC-2025-1088,US District Court — N.D. Cal.,JUD-08,2025-09-23,Medium,1215352.07,3,False,False,,,280,,,Ongoing,0
CC-2025-0417,US District Court — N.D. Cal.,JUD-08,2025-09-24,Low,386498.22,2,False,False,,,279,,,Ongoing,0
CC-2025-0188,High Court — Chancery Division,JUD-04,2025-09-24,Low,304114.51,2,False,False,,,279,,,Ongoing,0
CC-2025-0659,High Court — KBD (TCC),JUD-05,2025-09-24,Low,333089.14,1,True,False,Dismissed,2026-05-05,223,0.0,False,Resolved,1
CC-2025-0685,High Court — Chancery Division,JUD-03,2025-09-24,Low,399485.49,0,True,True,Dismissed,2026-03-05,162,0.0,False,Resolved,1
CC-2025-0297,US District Court — S.D.N.Y.,JUD-07,2025-09-25,High,222460.68,3,False,False,Dismissed,2026-04-21,208,0.0,False,Resolved,1
CC-2025-0180,High Court — Chancery Division,JUD-03,2025-09-25,High,1276441.34,3,False,False,,,278,,,Ongoing,0
CC-2025-0821,US District Court — N.D. Cal.,JUD-08,2025-09-26,Low,389395.74,0,True,False,,,277,,,Ongoing,0
CC-2025-0714,US District Court — S.D.N.Y.,JUD-06,2025-09-26,Medium,60626.42,3,False,False,Dismissed,2026-03-17,172,0.0,False,Resolved,1
CC-2025-0677,London Commercial Court,JUD-02,2025-09-26,Low,276674.17,0,False,False,Settled,2026-05-24,240,27192.53,False,Resolved,1
CC-2025-0608,High Court — KBD (TCC),JUD-05,2025-09-26,Medium,2044245.0,1,True,False,,,277,,,Ongoing,0
CC-2025-0198,London Commercial Court,JUD-02,2025-09-26,Medium,156361.43,0,False,False,,,277,,,Ongoing,0
CC-2025-0896,High Court — Chancery Division,JUD-04,2025-09-26,Medium,787719.68,1,False,False,,,277,,,Ongoing,0
CC-2025-0470,US District Court — S.D.N.Y.,JUD-06,2025-09-27,Low,600282.67,2,False,False,Settled,2026-03-15,169,23869.15,False,Resolved,1
CC-2025-0461,US District Court — N.D. Cal.,JUD-08,2025-09-27,High,1846810.07,5,True,False,,,276,,,Ongoing,0
CC-2025-0622,Singapore International Comm.,JUD-09,2025-09-27,High,768222.54,6,True,False,,,276,,,Ongoing,0
CC-2025-0496,US District Court — S.D.N.Y.,JUD-07,2025-09-27,Medium,110160.01,3,True,False,,,276,,,Ongoing,0
CC-2025-0876,High Court — Chancery Division,JUD-04,2025-09-28,High,3052500.54,5,True,False,,,275,,,Ongoing,0
CC-2025-0625,US District Court — S.D.N.Y.,JUD-06,2025-09-28,Low,1989312.89,2,False,False,,,275,,,Ongoing,0
CC-2025-0159,US District Court — N.D. Cal.,JUD-08,2025-09-28,High,341377.36,3,True,False,,,275,,,Ongoing,0
CC-2025-1237,US District Court — S.D.N.Y.,JUD-07,2025-09-29,Low,1931395.1,2,True,False,,,274,,,Ongoing,0
CC-2025-0063,London Commercial Court,JUD-02,2025-09-29,Low,153992.88,2,False,False,Settled,2026-05-19,232,109013.08,False,Resolved,1
CC-2025-0939,London Commercial Court,JUD-01,2025-09-29,Medium,974978.67,1,True,False,,,274,,,Ongoing,0
CC-2025-0542,London Commercial Court,JUD-01,2025-09-30,Low,482932.17,0,True,True,Dismissed,2026-02-05,128,0.0,False,Resolved,1
CC-2025-0842,Dubai International Fin. Centre,JUD-10,2025-09-30,Low,225560.28,1,True,False,,,273,,,Ongoing,0
CC-2025-1200,Singapore International Comm.,JUD-09,2025-09-30,Medium,888668.15,1,False,False,,,273,,,Ongoing,0
CC-2025-0468,US District Court — S.D.N.Y.,JUD-06,2025-09-30,Low,291824.81,0,True,False,Settled,2026-06-04,247,154523.27,False,Resolved,1
CC-2025-0863,US District Court — N.D. Cal.,JUD-08,2025-09-30,Medium,685215.79,1,False,False,,,273,,,Ongoing,0
CC-2025-1086,High Court — Chancery Division,JUD-04,2025-10-01,Low,1545170.1,2,True,False,,,272,,,Ongoing,0
CC-2025-0048,High Court — KBD (TCC),JUD-05,2025-10-01,Low,387025.48,0,False,False,,,272,,,Ongoing,0
CC-2025-0975,High Court — KBD (TCC),JUD-05,2025-10-01,Low,874460.12,1,True,False,Dismissed,2026-03-18,168,0.0,False,Resolved,1
CC-2025-0111,London Commercial Court,JUD-02,2025-10-01,Low,1077348.22,2,False,False,,,272,,,Ongoing,0
CC-2025-0308,London Commercial Court,JUD-01,2025-10-01,Low,480952.71,1,True,True,Dismissed,2025-12-14,74,0.0,False,Resolved,1
CC-2025-0679,Singapore International Comm.,JUD-09,2025-10-01,Medium,748549.73,1,True,True,Dismissed,2026-06-13,255,0.0,False,Resolved,1
CC-2025-0215,London Commercial Court,JUD-01,2025-10-01,Medium,574457.52,1,True,False,,,272,,,Ongoing,0
CC-2025-0182,High Court — Chancery Division,JUD-03,2025-10-02,High,246134.83,4,True,False,,,271,,,Ongoing,0
CC-2025-1214,High Court — Chancery Division,JUD-04,2025-10-02,Low,3041352.4,2,True,True,,,271,,,Ongoing,0
CC-2025-0983,London Commercial Court,JUD-02,2025-10-02,High,548213.01,5,True,False,,,271,,,Ongoing,0
CC-2025-0279,London Commercial Court,JUD-01,2025-10-02,Medium,476752.49,3,True,True,Dismissed,2026-03-30,179,0.0,False,Resolved,1
CC-2025-0535,High Court — Chancery Division,JUD-03,2025-10-03,High,1023299.43,5,False,False,,,270,,,Ongoing,0
CC-2025-0440,US District Court — S.D.N.Y.,JUD-07,2025-10-03,Low,615616.26,2,True,False,,,270,,,Ongoing,0
CC-2025-1133,Singapore International Comm.,JUD-09,2025-10-04,High,519066.82,3,True,False,,,269,,,Ongoing,0
CC-2025-1205,London Commercial Court,JUD-01,2025-10-04,Low,6613371.21,0,True,False,,,269,,,Ongoing,0
CC-2025-0586,London Commercial Court,JUD-01,2025-10-04,Medium,169932.0,3,False,False,Dismissed,2026-04-21,199,0.0,False,Resolved,1
CC-2025-0408,High Court — Chancery Division,JUD-04,2025-10-05,Medium,1017279.52,6,True,False,,,268,,,Ongoing,0
CC-2025-0546,Dubai International Fin. Centre,JUD-10,2025-10-05,Low,835864.13,0,False,False,Settled,2026-05-20,227,752941.15,False,Resolved,1
CC-2025-0089,Singapore International Comm.,JUD-09,2025-10-06,High,157420.87,7,True,True,,,267,,,Ongoing,0
CC-2025-0274,High Court — KBD (TCC),JUD-05,2025-10-06,Low,141644.2,0,True,True,Dismissed,2026-03-17,162,0.0,False,Resolved,1
CC-2025-0786,London Commercial Court,JUD-01,2025-10-07,High,1885153.69,4,True,False,,,266,,,Ongoing,0
CC-2025-0091,US District Court — S.D.N.Y.,JUD-07,2025-10-08,Medium,4255096.65,2,True,False,,,265,,,Ongoing,0
CC-2025-0189,London Commercial Court,JUD-02,2025-10-09,Medium,5070164.26,2,False,False,,,264,,,Ongoing,0
CC-2025-1072,US District Court — N.D. Cal.,JUD-08,2025-10-09,Medium,1132334.17,0,False,False,,,264,,,Ongoing,0
CC-2025-1135,High Court — Chancery Division,JUD-03,2025-10-09,Low,518757.42,1,True,True,Dismissed,2026-03-25,167,0.0,False,Resolved,1
CC-2025-0383,London Commercial Court,JUD-02,2025-10-09,Low,489961.08,0,True,False,,,264,,,Ongoing,0
CC-2025-0073,High Court — Chancery Division,JUD-03,2025-10-09,Medium,1366924.81,0,False,False,,,264,,,Ongoing,0
CC-2025-0904,Dubai International Fin. Centre,JUD-10,2025-10-10,Low,1102048.19,1,False,False,,,263,,,Ongoing,0
CC-2025-0530,Singapore International Comm.,JUD-09,2025-10-10,Medium,1960733.19,5,True,False,,,263,,,Ongoing,0
CC-2025-0401,London Commercial Court,JUD-01,2025-10-10,Low,651787.31,1,False,False,,,263,,,Ongoing,0
CC-2025-1106,Singapore International Comm.,JUD-09,2025-10-10,High,212210.74,2,False,False,,,263,,,Ongoing,0
CC-2025-0792,High Court — Chancery Division,JUD-04,2025-10-11,Medium,4392915.85,4,True,False,,,262,,,Ongoing,0
CC-2025-0857,US District Court — S.D.N.Y.,JUD-06,2025-10-11,Medium,593337.31,2,False,False,,,262,,,Ongoing,0
CC-2025-0630,High Court — Chancery Division,JUD-04,2025-10-12,Medium,647692.37,1,False,False,,,261,,,Ongoing,0
CC-2025-0434,Dubai International Fin. Centre,JUD-10,2025-10-13,High,1061132.78,4,True,False,,,260,,,Ongoing,0
CC-2025-0109,US District Court — N.D. Cal.,JUD-08,2025-10-13,Medium,172945.35,2,False,False,,,260,,,Ongoing,0
CC-2025-0431,Dubai International Fin. Centre,JUD-10,2025-10-13,Medium,432903.17,1,False,False,,,260,,,Ongoing,0
CC-2025-0960,High Court — KBD (TCC),JUD-05,2025-10-13,Medium,662019.51,1,False,False,,,260,,,Ongoing,0
CC-2025-1120,US District Court — S.D.N.Y.,JUD-07,2025-10-13,Medium,94702.96,0,False,False,Settled,2026-05-26,225,49077.52,False,Resolved,1
CC-2025-0788,Singapore International Comm.,JUD-09,2025-10-14,High,877842.81,6,True,False,,,259,,,Ongoing,0
CC-2025-0269,Dubai International Fin. Centre,JUD-10,2025-10-14,Medium,97305.26,2,False,False,,,259,,,Ongoing,0
CC-2025-0112,London Commercial Court,JUD-02,2025-10-15,Medium,1115923.3,4,False,False,,,258,,,Ongoing,0
CC-2025-1042,US District Court — N.D. Cal.,JUD-08,2025-10-15,Medium,887001.52,3,False,False,,,258,,,Ongoing,0
CC-2025-0348,US District Court — S.D.N.Y.,JUD-06,2025-10-15,Low,268673.21,0,False,False,Settled,2026-02-07,115,52983.65,False,Resolved,1
CC-2025-0392,Singapore International Comm.,JUD-09,2025-10-16,Low,2869461.19,1,False,False,,,257,,,Ongoing,0
CC-2025-0335,High Court — KBD (TCC),JUD-05,2025-10-16,Medium,165415.6,2,True,False,,,257,,,Ongoing,0
